187351,애들은 없고 어른들이 좌석을 꽉 채우던 영화.. 덕분에 조용하게 영화에 집중하면서 잘 봤음.. 믿고보는 픽사영화입니다. 감동+코믹+탄탄한 스토리에 킬링 타임으로 제격인듯 하네요!
187351,"처음에는 정신없다고 생각했는데, 보고나니 생각나고 여운이 오래남는 애니메이션"
187351,"말이 필요 없는 최고의 애니메이션...ㅠㅠ 영상미, 스토리, 연출.... 모든 게 다 완벽하다. 대형 영화사답게 복선 회수도 깔끔하고 플롯도 잘 짜여있음. 거기다 영상미....하.... 진짜 너무 예쁘다. 감동 그자체. 사랑해 픽사ㅠㅠ 한 번 더봐야지 "
187351,"전형적인 영웅 성장 모험 스토리지만 형제애와 가족애가 잘 녹아져 있고, 마지막엔 눈물도 났습니다. 아이들 영화지만 성인도 무난하게 볼 수 있습니다."
187351,"디즈니,픽사 당연히 재밌을거라고 생각했지만 왠지 포스터보고 처음엔 망설였어요. 지금은 영화보길 정말 잘했다고 생각합니다. 역시는 역시네요!"
187351,픽사는 맨날날울려 ㅠㅠ
187351,애니메이션은 좋아하는데 이런 요정류(?) 별로 안좋아하거든요. 근데 이 작품은 눈물 펑펑 흘리면서 정말 재밌게봤어요ㅠㅠ 저 형이랑 싸웠었는데 이거 보고 화해했어요...히히 꼭 보세요ㅠㅠㅠ
187351,현재 옆에 있는 사람이 가장 소중하다
187351,"나이 서른에 울면서 봤어요,,, 코로나 덕분에 사람이 없어서 망정이지 정말루..."
187351,빌리 기름통 커졌다고 하는 장면 왜이렇게 귀엽냐ㅋㅋㅋㅋ
187351,진짜 존나 재밌음 방금 보고왔는데 존나 허버허버 움 ㅜㅜㅜ 짱 재밌음
187351,"영등포롯시] 역시다. 픽사 영화를 볼 때마다 매번 드는 생각이, &#39;어떻게 그런 생각을 저렇게 표현할 수 있을까?&#39;인데 이번에도 변함 없다. 일상아닌 영화로서의 이야기, 유머, 재치, 감동 모두 마음속 심층 정서를 놀래키고 자극했다. 폭력이나 성적인거 없이 &#39;전체관람가&#39;등급으로 마음을 자극하고 세대 전체를 아우를 수 있다는 건 정말 대단하다. 작금에 이런 이야기 만들 수 있는건 미국, 픽사밖에 업을 거다. 천재성에 섬뜩하기도 했다. "
187351,오래도록 남을 그와 그의 뒷모습 - 평론가 조현나 마지막 장면은 눈물이 주륵..
187351,진짜 몇개월만에 온워드 보러 극장행.. 이건 극장에서 봐야한단 생각에 기다리다 간 극장인데 가길 너무 잘했.. ㅠㅠ 꿀잼에 감동까지 여운이 있는 믿고보는 픽사였네요!
187351,딱 그냥저냥한 픽사영화
187351,픽사는 진짜 레전드다 복선회수도 잘하고 재미랑 감동 전부 챙기는 작품들을 어떻게 이렇게 꾸준히 잘뽑냐 항상 나오면 보는데 평점 높은거 보면 정말 가슴이 웅장해진다
187351,친구가 보자고 해서 생각없이 따라갔다가 엉엉 울면서 나온 영화... 모험을 떠나면서 급격히 재밌어지고 의외의 감동포인트가 더 격하게 만듦
187351,아 너무 재밌어요 ㅠㅠㅠㅠ재밌는데 펑펑운건 비밀
187351,간만에 영화보고 울었넹 감동과 재미 모두 잡음
187351,이안 그는 진짜 진정한 마법사다..발리가 용감해진 이유를 말해줬을때 난...난... 하큰 기대 없이 픽사라 믿고 보러간거지만 영화를 보고 나온 지금.. 너무 울어서 머리가 아프고 집가는길 버스에서 회상하다가 또 울컥..정말 재밌고 감동적이게 봤습니당.. 추천..픽사같은 애니메이션 좋아하시능 분들은 정말...좋을거에여..ㅠ 
187351,여운이 남는 영화에요 단순한 스토리로 어떻게 이런 영화를 만들었을까 놀랍습니다. 최고였어요!!!
187351,내용도 모르고 아이들과 주말에 같이 볼 영화 고르다 마침 애니메이션이라 예약하고 보러 갔어요전혀 정보 없이 봐서 그런지 너무나 감동적이었고그 흔한 뻔한 스토리가 아니어서 더 집중해서 봤어요처음부터 끝까지 제가 예상했던 스토리를 벗어났지만 그 예상외의 스토리가 더 감동이었어요전 많이 울었네요 
187351,나 왠만하면 리뷰 잘 안쓰는데 이건 진짜 재밌었음 진짜 꼭보셈
187351,끼어들으라는 말이 맘에 와 닿고 발암캐릭은 형이 아닌 주인공이였다는점 정말 소중한 것은 빛나지 않을수도 있다는점 우리가 우리 재능도 잠재력도 모르는채 살아가고 있다는것을 깨달았다. 편한길만 택하는건 인생에서 쥐약이라는 생각이 들었다. 사람은 하기 싫은걸 꾸준히 하면서 살아야 한다. 운동 공부같은걸 
187351,영화 두번 잘 안보는데 이 영화는 두번 볼 예정  삶의 중요한걸 알려주는 좋은 영화. 제작진은 이런 좋은 작품 만들면 사는거 참 보람있겠다 눈물샘 약한 사람들은 손수건 준비해가세요
187351,정말 감동입니다 꼭 보세요
187351,픽사가 으레 그러하듯아이들보다 어른이 더 재밌게 보실 수 있습니다.복선과 짜임이 치밀하고 완벽합니다
187351,"저는 그저께 막둥이와 관람했습니다.막둥과는 첫영화관 관람이었어요.혹시나해 준비해온 손수건을...둘이서 잘썼네요..주인공 형제와 저희집 형제가 너무 닮아있어 더 눈물,감동이었나봐요..아빠얼굴 한번 못보고 태어난 울집 막둥이는..마법이란게 있어 자기도 단 하루의 기적이 일어났으면 좋겠다고..ㅠㅠ그래도 훈훈한 결말로 이어져 미소지으며 나왔네요~^^저희에겐 좋은 영화였어요! "
187351,"영상미도 예쁘고, 스토리도 감동적."
187351,코로나로 볼 영화가 없어 봤는데 재밌음.초반은 뭔가 뻔한 스토리라 그런데 후반부에서 감동이 밀려옴.가족을 다시 생각할 시간을 준 영화.
160437,토끼인형 생존력 오지네요
160437,롤러코스터는 대기할 때 가장 쫄리고 언더워터는 그냥 계속 쫄린다
160437,아니이거재밌는데 평점 왜이리낮냐 ㅡㅡ
160437,"러브크래프트의 크툴루 신화에서 모티브를 가져왔네요. 11KM 심해라는 미지의 공간에서, 인간이 느끼는 무력감과 경외감을 크툴루 신화로 표현한 것은 꽤나 좋은 생각인거 같아요. 그런데 초반에 선장이 22명을 포트로 탈출시켰다고 했는데, 유일한 생존자가 마지막에 탈출한 2명이라고 보고서에 나온것은 재밌네요. 앞에 22명은 괴물이 막아서 탈출에 실패했고, 마지막 2명은 주인공이 남아서 원자로를 폭파한 덕분에 살아남은 걸까요? "
160437,스토리는 뛰어나지 않지만 스릴러 하나는 잘 챙긴듯. 지루할 틈 없이 전개되는 점이 좋고 크리스틴 연기는 갈수록 빛난다. 믿고 배우는 배우!!
160437,여름에 바다못갈듯..
160437,작년에개봉했던 47미터나 크롤보다 도 더 스릴있고 으스스했음. 그러니까 그냥 해저판에이리언 으로 보시면 될듯. 아무튼 최근 개봉하는영화들중 볼만함 ㅇㅇ
160437,바닷속 심해에 뭐가 있든 상상이지만... 대왕괴물은 좀 아니잖아... 크라켄 조심하세요
160437,예고편에 속았습니다.진짜 너무 무서워 ㅠㅠ 강추할게요중간에 도망치고 싶었음 ㅠㅠ 숨막힐정도로 무서움
160437,재미없는건 아닌데...결말이 아쉽다
160437,크리스틴스튜어트 재발견. 여자삭발병유발영화
160437,B급영화인줄 알았는데 A급 재밌는 영화였음
160437,빠른 전개와 고립된 공간에서 느끼는 긴장감. 결말 또한 독특했다.
160437,전개가 빠르고 첨엔 분위기가 너무좋았는데 갈수록지치는느낌? 심해라서 어둡고 흐려서 액션이 잘안보임
160437,무조건 극장에서 봐야하는 영화 ㄷㄷ
160437,"캐릭터들이 하나같이 살아있고, 배우들이 다들 베테랑들이라 연기에 흠잡을게 없네요. 혼자살려고 징징대는 놈들없이, 다들 내가 죽을래 하는것도 마음에 들었어요. 그냥 재난영화로 만들어도 충분히 재미있었을듯. 오랜만에 나온 볼만한, 부담없이 즐길수 있는영화같습니다. 요즘엔 오히려 이런 영화들이 귀하더라구요. 다들 정치니 개똥철학이니 잘난척하는 영화들만 만들어서... 어쨌든 재미있게 잘 보았습니다. "
160437,해저판 에일리언. 근데 저정도면 굳이 심해에서만 살거 같지 않은데 육지로 기어올라 왔을듯.
160437,솔직히 부족한 부분은 있다전개부분과 괴물설정이 어색하기하지만충분히 재밌는 영화였다 스릴과 공포는 끝내준다근데 솔까 여기다 별점 테러하는 사람은본영화중 뭐가 재밌었을까? 재밌던 영화는 있나?
160437,기대 안하고 봤는데 생각보다 재밌어요 계속 여운이 남는 명작느낌은 없지만 돈 아깝진 않아요~
160437,완전 스릴넘쳐요 심장 터지는줄 ㅠㅠ
160437,내가 이상한건가 이게 왜 재밌지
160437,일개직원이 핵원자로 폭파코드를 어떻게 앎...
160437,심해의 공포를 잘 표현해냄.. 초중반 긴장감에 비해 마지막 한방이 아쉽긴했지만 충분히 스릴있었고 크리스틴스튜어트 카리스마도 멋졌다.. 에얼리언 시고니위버가 떠올랐음
160437,"천조국 7광구. 시작부터 쓸데없는 묘사 없이 바로 스릴러로 들어가기에 만족스러웠는데, 덕분에 묘사가 부실해졌고 어디서 본듯한 에일리언 시리즈로 가다가 갑분싸로 끝난다. 용두사미형 영화. 그래도 더운데 시원하긴 하고, 크리스틴 스튜어트는 멋지다. "
160437,개연성이 쫌 부족하긴했지만 가끔 깜짝놀랄때도있고 킬링타임용으로 볼만함
160437,와...OO진심 구라안치고 오줌지릴뻔 별기대안하고봤는데 ㅈㄴ 스릴넘치고 재밌네요 간만에영화보러왔는데 후회전혀없음
160437,아...화면도 어두운데 자꾸 흔들리니 이게뭔지 집중이 안됨..ㅡㅡ 답답하다..좀 카메라좀 멀리서 잡지..세트가 좁아 그런지..개답답하다...
160437,영화보는 내내 심해에 있는 듯한 공포감과 긴장감... 정말 별점 작성 이런거 안하는데 처음해보내여 너무 잼있어요!! 강추!!! 코로나만 아니면 정말 흥할 영화!!
160437,평점 테러가 진짜 있네 빠른 전개 맘에 듬
160437,에밀리를 기절시킬것도 아니면서 왜때린거냐 ㅋㅋ
160437,심심할때보기 나쁘지않았어요여주가 야무져서 좋았습니다
160437,시간가는 줄 모를정도로 스릴만점
160437,해저 깊은곳에서 사고로 인해 한치앞도 안보이는 상황으로 내몰린다면 얼마나 무서울지 상상도 안가네...점수 낮게 준 사람들은 그냥 예능이나 보쇼
160437,영화관에서 보기 좀..
160437,그냥 크툴루랑 크툴루 스타 스폰들 본 느낌...?
